circID	read	GT_AG_read	CT_AC_read	left_backratio	right_backratio	circID	annotaion	length_exon	pos_exon
chr10_97460695_97467583_-	13	0	13	1	0.270833333333333	chr10_97460695_97467583_-	gene_id "ENSG00000155229.20"; transcript_id "ENST00000355839.10"; gene_type "protein_coding"; gene_name "MMS19"	1239	exon_number13;exon_number14;exon_number15;exon_number16;exon_number17;exon_number18;exon_number19;exon_number20;exon_number21;exon_number22;exon_number23;exon_number24
chr15_84538532_84546277_-	40	40	0	1	0.347826086956522	chr15_84538532_84546277_-	gene_id "ENSG00000189136.9"; transcript_id "ENST00000559010.1"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "UBE2Q2P1"	505	exon_number1;exon_number2
chr3_52737586_52741499_-	20	20	0	0.769230769230769	0.392156862745098	chr3_52737586_52741499_-	gene_id "ENSG00000114904.12"; transcript_id "ENST00000233027.9"; gene_type "protein_coding"; gene_name "NEK4"	426	exon_number13;exon_number14;exon_number15
chr10_132690392_132710456_+	23	23	0	0.20353982300885	0.92	chr10_132690392_132710456_+	gene_id "ENSG00000068383.18"; transcript_id "ENST00000368593.7"; gene_type "protein_coding"; gene_name "INPP5A"	337	exon_number8;exon_number7;exon_number6;exon_number5
chr6_73480675_73482244_+	3	3	0	0.0810810810810811	0.0344827586206897	chr6_73480675_73482244_+	gene_id "ENSG00000135297.15"; transcript_id "ENST00000415954.6"; gene_type "protein_coding"; gene_name "MTO1"	453	exon_number9;exon_number8;exon_number7
chr1_93544107_93549426_+	20	20	0	0.103626943005181	0.13986013986014	chr1_93544107_93549426_+	gene_id "ENSG00000137942.16"; transcript_id "ENST00000370253.6"; gene_type "protein_coding"; gene_name "FNBP1L"	483	exon_number13;exon_number12;exon_number11;exon_number10
chr9_37126312_37327834_+	21	21	0	0.852135815991238	0.0583333333333333	chr9_37126312_37327834_+	gene_id "ENSG00000147905.17"; transcript_id "ENST00000534928.5"; gene_type "protein_coding"; gene_name "ZCCHC7"	1003	exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr18_8113486_8143779_+	20	20	0	0.0833333333333333	0.716216216216216	chr18_8113486_8143779_+	gene_id "ENSG00000173482.16"; transcript_id "ENST00000577827.5"; gene_type "protein_coding"; gene_name "PTPRM"	596	exon_number2;exon_number1
chr12_50427762_50430570_+	41	41	0	0.611940298507463	0.169421487603306	chr12_50427762_50430570_+	gene_id "ENSG00000161813.21"; transcript_id "ENST00000429001.7"; gene_type "protein_coding"; gene_name "LARP4"	395	exon_number4;exon_number3;exon_number2
chr4_11454839_11589608_+	4	4	0	0.5	1	chr4_11454839_11589608_+	gene_id "ENSG00000251152.1"; transcript_id "ENST00000515343.1"; gene_type "lincRNA"; gene_name "AC025539.1"	4017	exon_number2;exon_number1
chr14_50156999_50160086_-	56	56	0	0.222222222222222	0.314606741573034	chr14_50156999_50160086_-	gene_id "ENSG00000100485.11"; transcript_id "ENST00000216373.9"; gene_type "protein_coding"; gene_name "SOS2"	858	exon_number10;exon_number11;exon_number12
chr18_57611637_57615975_-	34	34	0	0.184782608695652	0.0491329479768786	chr18_57611637_57615975_-	gene_id "ENSG00000134440.11"; transcript_id "ENST00000587675.5"; gene_type "protein_coding"; gene_name "NARS"	395	exon_number2;exon_number3;exon_number4;exon_number5
chr1_33280124_33281811_+	77	77	0	0.350649350649351	0.403141361256544	chr1_33280124_33281811_+	gene_id "ENSG00000160094.14"; transcript_id "ENST00000539719.5"; gene_type "protein_coding"; gene_name "ZNF362"	557	exon_number6;exon_number5
chr10_110894091_110898343_+	31	31	0	0.0645833333333333	1	chr10_110894091_110898343_+	gene_id "ENSG00000150593.17"; transcript_id "ENST00000462577.5"; gene_type "protein_coding"; gene_name "PDCD4"	450	exon_number7;exon_number6;exon_number5;exon_number4
chr2_68567341_68578003_+	1	1	0	0.00244498777506112	0.0434782608695652	chr2_68567341_68578003_+	gene_id "ENSG00000169621.9"; transcript_id "ENST00000471727.3"; gene_type "protein_coding"; gene_name "APLF"	343	exon_number7;exon_number6;exon_number5
chr5_43139165_43161931_+	4	4	0	0.0625	0.842857142857143	chr5_43139165_43161931_+	gene_id "ENSG00000172262.11"; transcript_id "ENST00000509156.5"; gene_type "protein_coding"; gene_name "ZNF131"	826	exon_number5;exon_number4
chr16_57164001_57173869_-	108	108	0	0.54635761589404	0.262773722627737	chr16_57164001_57173869_-	gene_id "ENSG00000172775.16"; transcript_id "ENST00000569266.5"; gene_type "protein_coding"; gene_name "FAM192A"	557	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr16_29551189_30294691_-	1	1	0	1	0.0769230769230769	chr16_29551189_30294691_-	gene_id "ENSG00000197471.11"; transcript_id "ENST00000360121.4"; gene_type "protein_coding"; gene_name "SPN"	6892	exon_number2;exon_number1
chr18_50918110_50924212_+	2	2	0	0.0213675213675214	0.00778210116731518	chr18_50918110_50924212_+	gene_id "ENSG00000082212.12"; transcript_id "ENST00000640967.1"; gene_type "protein_coding"; gene_name "ME2"	536	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7
chr17_56848696_56856625_+	7	7	0	0.152173913043478	0.0752688172043011	chr17_56848696_56856625_+	gene_id "ENSG00000153933.9"; transcript_id "ENST00000284061.7"; gene_type "protein_coding"; gene_name "DGKE"	321	exon_number8;exon_number7;exon_number6
chr11_77624963_77625818_-	1	1	0	0.0816882232811436	0.00407747196738022	chr11_77624963_77625818_-	gene_id "ENSG00000074201.8"; transcript_id "ENST00000527265.1"; gene_type "protein_coding"; gene_name "CLNS1A"	588	exon_number1
chr15_93000512_93009323_+	1	1	0	0.264214046822742	0.00194174757281553	chr15_93000512_93009323_+	gene_id "ENSG00000173575.20"; transcript_id "ENST00000626874.2"; gene_type "protein_coding"; gene_name "CHD2"	580	exon_number35;exon_number34;exon_number33;exon_number32
chr16_8858350_8859335_-	25	25	0	0.347222222222222	0.568181818181818	chr16_8858350_8859335_-	gene_id "ENSG00000153048.10"; transcript_id "ENST00000569572.1"; gene_type "protein_coding"; gene_name "CARHSP1"	422	exon_number3
chr18_32111754_32124845_+	28	28	0	0.490322580645161	0.304347826086957	chr18_32111754_32124845_+	gene_id "ENSG00000263393.1"; transcript_id "ENST00000583138.1"; gene_type "antisense"; gene_name "AC011825.2"	551	exon_number1;exon_number2
chr15_49235851_49239367_+	5	5	0	0.238095238095238	0.294117647058824	chr15_49235851_49239367_+	gene_id "ENSG00000156958.14"; transcript_id "ENST00000559423.5"; gene_type "protein_coding"; gene_name "GALK2"	236	exon_number6;exon_number5
chr2_207740655_207747213_+	5	5	0	0.0357142857142857	0.087719298245614	chr2_207740655_207747213_+	gene_id "ENSG00000163249.11"; transcript_id "ENST00000392209.7"; gene_type "protein_coding"; gene_name "CCNYL1"	336	exon_number9;exon_number8;exon_number7
chr2_24563904_24584560_+	71	71	0	1	0.3601108033241	chr2_24563904_24584560_+	gene_id "ENSG00000084676.15"; transcript_id "ENST00000406961.5"; gene_type "protein_coding"; gene_name "NCOA1"	219	exon_number3;exon_number2
chr9_146102_164037_-	9	9	0	1	0.0523255813953488	chr9_146102_164037_-	gene_id "ENSG00000172785.18"; transcript_id "ENST00000475411.5"; gene_type "protein_coding"; gene_name "CBWD1"	3344	exon_number1
chr20_41533050_41533570_-	11	11	0	0.393333333333333	0.074487895716946	chr20_41533050_41533570_-	gene_id "ENSG00000124177.14"; transcript_id "ENST00000373233.7"; gene_type "protein_coding"; gene_name "CHD6"	520	exon_number3
chr12_47104113_47108164_+	65	65	0	0.773809523809524	1	chr12_47104113_47108164_+	gene_id "ENSG00000179715.12"; transcript_id "ENST00000546455.5"; gene_type "protein_coding"; gene_name "PCED1B"	82	exon_number2
chrY_18469492_18481218_+	3	3	0	1	1	chrY_18469492_18481218_+	gene_id "ENSG00000229406.1"; transcript_id "ENST00000455273.1"; gene_type "unprocessed_pseudogene"; gene_name "OFD1P4Y"	273	exon_number1;exon_number2
chr11_36633284_36636117_+	15	15	0	0.192307692307692	1	chr11_36633284_36636117_+	gene_id "ENSG00000166352.15"; transcript_id "ENST00000446510.6"; gene_type "protein_coding"; gene_name "C11orf74"	220	exon_number4;exon_number3
chr15_75407055_75413045_-	6	6	0	0.0384615384615385	0.409195402298851	chr15_75407055_75413045_-	gene_id "ENSG00000169375.15"; transcript_id "ENST00000394947.7"; gene_type "protein_coding"; gene_name "SIN3A"	929	exon_number5;exon_number6;exon_number7;exon_number8;exon_number9
chr2_112299849_112300029_+	2	2	0	1	0.0869565217391304	chr2_112299849_112300029_+	gene_id "ENSG00000188177.13"; transcript_id "ENST00000409871.5"; gene_type "protein_coding"; gene_name "ZC3H6"	180	exon_number2
chr6_27872016_27872195_+	1	0	1	1	1	NA	NA	NA	NA
chr13_20476871_20489496_-	16	16	0	1	0.132231404958678	chr13_20476871_20489496_-	gene_id "ENSG00000165475.14"; transcript_id "ENST00000643035.1"; gene_type "protein_coding"; gene_name "CRYL1"	247	exon_number3;exon_number4
chr9_17143288_17167155_+	20	20	0	1	1	chr9_17143288_17167155_+	gene_id "ENSG00000044459.14"; transcript_id "ENST00000484374.1"; gene_type "protein_coding"; gene_name "CNTLN"	88	exon_number2
chr10_32019858_32021287_-	8	8	0	0.0105960264900662	0.0097323600973236	chr10_32019858_32021287_-	gene_id "ENSG00000170759.10"; transcript_id "ENST00000302418.4"; gene_type "protein_coding"; gene_name "KIF5B"	271	exon_number18;exon_number19;exon_number20
chr5_142131808_142135817_+	3	3	0	0.0258620689655172	0.0178571428571429	chr5_142131808_142135817_+	gene_id "ENSG00000131507.10"; transcript_id "ENST00000509436.1"; gene_type "protein_coding"; gene_name "NDFIP1"	332	exon_number3;exon_number2
chr2_60891683_60901083_+	19	19	0	0.431818181818182	1	chr2_60891683_60901083_+	gene_id "ENSG00000162924.14"; transcript_id "ENST00000642725.1"; gene_type "protein_coding"; gene_name "REL"	2153	exon_number3;exon_number2;exon_number1
chr15_62020479_62044255_-	106	106	0	0.6625	0.521951219512195	chr15_62020479_62044255_-	gene_id "ENSG00000129003.17"; transcript_id "ENST00000261517.9"; gene_type "protein_coding"; gene_name "VPS13C"	576	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9
chr4_10097711_10103986_-	38	38	0	0.0855855855855856	0.0206073752711497	chr4_10097711_10103986_-	gene_id "ENSG00000071127.16"; transcript_id "ENST00000382452.6"; gene_type "protein_coding"; gene_name "WDR1"	417	exon_number3;exon_number4;exon_number5
chr6_75621532_75634811_+	39	39	0	0.232142857142857	0.186602870813397	chr6_75621532_75634811_+	gene_id "ENSG00000112701.17"; transcript_id "ENST00000493959.6"; gene_type "protein_coding"; gene_name "SENP6"	509	exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr5_53603452_53604895_+	28	28	0	0.0655737704918033	0.823529411764706	chr5_53603452_53604895_+	gene_id "ENSG00000164258.11"; transcript_id "ENST00000506974.5"; gene_type "protein_coding"; gene_name "NDUFS4"	249	exon_number3;exon_number2
chr14_59538023_59565275_-	10	10	0	1	1	chr14_59538023_59565275_-	gene_id "ENSG00000151838.11"; transcript_id "ENST00000281581.5"; gene_type "protein_coding"; gene_name "CCDC175"	1123	exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12;exon_number13
chr8_92005116_92017431_-	30	30	0	0.274336283185841	1	chr8_92005116_92017431_-	gene_id "ENSG00000079102.16"; transcript_id "ENST00000523290.5"; gene_type "protein_coding"; gene_name "RUNX1T1"	1823	exon_number2;exon_number3;exon_number4
chr2_44201186_44218537_+	76	76	0	0.234567901234568	0.883720930232558	chr2_44201186_44218537_+	gene_id "ENSG00000138032.20"; transcript_id "ENST00000282412.8"; gene_type "protein_coding"; gene_name "PPM1B"	1144	exon_number5;exon_number4;exon_number3;exon_number2
chr4_82827369_82829058_-	58	58	0	0.127472527472527	0.222222222222222	chr4_82827369_82829058_-	gene_id "ENSG00000138674.16"; transcript_id "ENST00000513858.5"; gene_type "protein_coding"; gene_name "SEC31A"	321	exon_number20;exon_number21
chr17_80327816_80328477_+	33	33	0	0.138655462184874	0.279661016949153	chr17_80327816_80328477_+	gene_id "ENSG00000173821.19"; transcript_id "ENST00000582970.5"; gene_type "protein_coding"; gene_name "RNF213"	322	exon_number20;exon_number19
chr12_116230533_116240462_-	42	42	0	1	1	chr12_116230533_116240462_-	gene_id "ENSG00000123066.8"; transcript_id "ENST00000648593.1"; gene_type "protein_coding"; gene_name "MED13L"	356	exon_number1;exon_number2;exon_number3;exon_number4
chr11_68544838_68564432_+	28	28	0	0.417910447761194	0.829268292682927	chr11_68544838_68564432_+	gene_id "ENSG00000110075.14"; transcript_id "ENST00000393800.6"; gene_type "protein_coding"; gene_name "PPP6R3"	742	exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr19_42099527_42160392_-	2	2	0	0.0145985401459854	0.333333333333333	chr19_42099527_42160392_-	gene_id "ENSG00000259436.1"; transcript_id "ENST00000559786.1"; gene_type "antisense"; gene_name "AC010247.2"	1953	exon_number2;exon_number1
chr9_77381976_77407607_+	141	141	0	0.698019801980198	0.915584415584416	chr9_77381976_77407607_+	gene_id "ENSG00000197969.12"; transcript_id "ENST00000376634.8"; gene_type "protein_coding"; gene_name "VPS13A"	838	exon_number69;exon_number68
chr19_47264603_47264946_+	19	19	0	0.487179487179487	0.145038167938931	chr19_47264603_47264946_+	gene_id "ENSG00000105321.13"; transcript_id "ENST00000221922.10"; gene_type "protein_coding"; gene_name "CCDC9"	256	exon_number7;exon_number6
chr5_94779110_94912976_-	7	7	0	0.12280701754386	0.0759803921568627	chr5_94779110_94912976_-	gene_id "ENSG00000175471.19"; transcript_id "ENST00000506568.8"; gene_type "protein_coding"; gene_name "MCTP1"	2188	exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11
chr10_50069547_50080931_+	74	74	0	0.350710900473934	0.524822695035461	chr10_50069547_50080931_+	gene_id "ENSG00000099290.16"; transcript_id "ENST00000351071.11"; gene_type "protein_coding"; gene_name "WASHC2A"	399	exon_number5;exon_number4;exon_number3
chr3_38265994_38277845_+	5	5	0	1	1	chr3_38265994_38277845_+	gene_id "ENSG00000172940.12"; transcript_id "ENST00000311856.8"; gene_type "protein_coding"; gene_name "SLC22A13"	1176	exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr6_130154825_130184623_-	26	26	0	0.180555555555556	0.138461538461538	chr6_130154825_130184623_-	gene_id "ENSG00000164483.16"; transcript_id "ENST00000532763.5"; gene_type "protein_coding"; gene_name "SAMD3"	3179	exon_number5;exon_number6;exon_number7;exon_number8
chr3_179413412_179416556_-	2	0	2	0.258741258741259	0.0263157894736842	chr3_179413412_179416556_-	gene_id "ENSG00000114450.9"; transcript_id "ENST00000468623.5"; gene_type "protein_coding"; gene_name "GNB4"	492	exon_number5;exon_number6;exon_number7;exon_number8
chr3_170122591_170136665_-	4	4	0	0.326975476839237	0.00284495021337127	chr3_170122591_170136665_-	gene_id "ENSG00000173889.15"; transcript_id "ENST00000495893.6"; gene_type "protein_coding"; gene_name "PHC3"	1267	exon_number7;exon_number8;exon_number9
chr12_62349221_62384302_+	49	49	0	1	1	chr12_62349221_62384302_+	gene_id "ENSG00000135655.15"; transcript_id "ENST00000549268.1"; gene_type "protein_coding"; gene_name "USP15"	827	exon_number4;exon_number3;exon_number2;exon_number1
chr3_170113360_170122744_-	123	123	0	0.897810218978102	0.299270072992701	chr3_170113360_170122744_-	gene_id "ENSG00000173889.15"; transcript_id "ENST00000494943.5"; gene_type "protein_coding"; gene_name "PHC3"	562	exon_number9;exon_number10;exon_number11
chr2_171028339_171082852_-	3	3	0	0.0599755201958384	0.257783312577833	chr2_171028339_171082852_-	gene_id "ENSG00000198586.13"; transcript_id "ENST00000478683.1"; gene_type "protein_coding"; gene_name "TLK1"	2745	exon_number1;exon_number2;exon_number3;exon_number4
chr3_172261869_172290680_+	76	76	0	0.402116402116402	1	chr3_172261869_172290680_+	gene_id "ENSG00000075420.12"; transcript_id "ENST00000336824.8"; gene_type "protein_coding"; gene_name "FNDC3B"	58	exon_number7
chr14_81122693_81124306_-	11	11	0	1	1	NA	NA	NA	NA
chr10_69185987_69187756_+	51	51	0	1	0.536842105263158	chr10_69185987_69187756_+	gene_id "ENSG00000156502.13"; transcript_id "ENST00000471069.5"; gene_type "protein_coding"; gene_name "SUPV3L1"	298	exon_number4;exon_number3;exon_number2
chr14_72978861_72993357_-	46	46	0	1	0.741935483870968	chr14_72978861_72993357_-	gene_id "ENSG00000165861.13"; transcript_id "ENST00000553891.5"; gene_type "protein_coding"; gene_name "ZFYVE1"	428	exon_number4;exon_number5;exon_number6
chr1_246621429_246634587_+	34	34	0	0.336633663366337	0.170854271356784	chr1_246621429_246634587_+	gene_id "ENSG00000162852.13"; transcript_id "ENST00000483271.1"; gene_type "protein_coding"; gene_name "CNST"	898	exon_number5;exon_number4;exon_number3
chr16_53439016_53454842_+	7	7	0	0.018716577540107	0.0414201183431953	chr16_53439016_53454842_+	gene_id "ENSG00000103479.15"; transcript_id "ENST00000262133.10"; gene_type "protein_coding"; gene_name "RBL2"	932	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr2_227491547_227536993_+	74	74	0	1	0.281368821292776	chr2_227491547_227536993_+	gene_id "ENSG00000173744.17"; transcript_id "ENST00000409979.6"; gene_type "protein_coding"; gene_name "AGFG1"	1273	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr4_128936655_128970468_-	85	85	0	0.852791878172589	0.13469387755102	chr4_128936655_128970468_-	gene_id "ENSG00000151466.11"; transcript_id "ENST00000502495.1"; gene_type "protein_coding"; gene_name "SCLT1"	1323	exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12
chr3_71015549_71053773_-	27	27	0	0.127272727272727	0.540425531914894	chr3_71015549_71053773_-	gene_id "ENSG00000114861.20"; transcript_id "ENST00000647776.1"; gene_type "protein_coding"; gene_name "FOXP1"	1066	exon_number2;exon_number3;exon_number4;exon_number5
chr4_105424196_105456745_-	2	2	0	0.0060790273556231	0.00475059382422803	chr4_105424196_105456745_-	gene_id "ENSG00000138777.19"; transcript_id "ENST00000502610.1"; gene_type "protein_coding"; gene_name "PPA2"	664	exon_number2
chr15_80978766_80982182_-	9	9	0	1	0.642857142857143	chr15_80978766_80982182_-	gene_id "ENSG00000117899.10"; transcript_id "ENST00000619987.4"; gene_type "protein_coding"; gene_name "MESD"	778	exon_number2;exon_number3
chr18_76849526_76908573_+	1	1	0	0.97887323943662	0.04	chr18_76849526_76908573_+	gene_id "ENSG00000265261.1"; transcript_id "ENST00000583058.1"; gene_type "processed_pseudogene"; gene_name "AC027575.1"	2743	exon_number1;exon_number2;exon_number3;exon_number4
